5.586900000000000000e+04
2.232340000000000000e+05
2.468600000000000000e+04
2.239400000000000000e+04
5.782600000000000000e+04
1.010100000000000000e+04
1.944800000000000000e+04
1.136050000000000000e+05
3.325400000000000000e+04
2.619600000000000000e+04
4.442800000000000000e+04
1.258900000000000000e+04
2.362200000000000000e+04
1.323500000000000000e+04
1.491000000000000000e+04
5.234200000000000000e+04
5.524100000000000000e+04
1.206700000000000000e+04
1.066300000000000000e+04
3.704900000000000000e+04
1.377200000000000000e+04
8.376800000000000000e+04
4.917200000000000000e+04
3.719600000000000000e+04
7.151300000000000000e+04
8.120900000000000000e+04
3.663300000000000000e+04
1.022680000000000000e+05
1.630200000000000000e+04
3.136200000000000000e+04
2.627100000000000000e+04
8.111000000000000000e+03
1.465100000000000000e+04
1.720500000000000000e+04
1.058820000000000000e+05
5.162600000000000000e+04
6.585730000000000000e+05
1.380500000000000000e+04
9.272900000000000000e+04
3.292400000000000000e+04
1.645420000000000000e+05
9.891500000000000000e+04
9.726000000000000000e+03
1.806800000000000000e+04
3.729090000000000000e+05
1.886300000000000000e+04
2.970900000000000000e+04
9.677400000000000000e+04
4.132100000000000000e+05
2.073300000000000000e+04
2.264860000000000000e+05
1.196790000000000000e+05
8.923000000000000000e+03
1.993000000000000000e+04
3.311400000000000000e+04
2.272200000000000000e+04
5.796100000000000000e+04
8.951200000000000000e+04
2.177020000000000000e+05
1.242700000000000000e+04
7.997800000000000000e+04
4.036700000000000000e+04
2.093550000000000000e+05
6.352100000000000000e+04
1.632600000000000000e+04
1.037300000000000000e+04
2.362900000000000000e+04
3.337000000000000000e+03
5.634000000000000000e+03
2.880000000000000000e+05
1.838600000000000000e+04
8.360000000000000000e+02
2.097000000000000000e+03
4.916000000000000000e+03
9.684900000000000000e+04
2.530000000000000000e+03
2.148000000000000000e+03
3.197400000000000000e+04
5.870800000000000000e+04
1.390100000000000000e+04
1.299800000000000000e+04
8.314000000000000000e+03
1.592000000000000000e+03
1.083170000000000000e+05
1.000400000000000000e+04
9.832000000000000000e+03
7.621000000000000000e+03
3.266000000000000000e+03
6.203000000000000000e+03
